基金代码,基金名称,日期,单位净值,累计净值,日增长率,近一周增长率,近一个月增长率,近三个月增长率,近六个月增长率,近一年增长率,近两年增长率,近三年增长率,今年以来增长率,成立以来增长率,自定义增长率(当前日期向前推一年),手续费
000073	,上投摩根成长动力混合,2020-11-24,2.3554,2.3554,-0.25,-0.08,6.31,0.56,36.94,67.88,150.57,61,61,135.54,69.5639,0.15%
161505	,银河通利债券(LOF)A,2020-11-24,1.2760,1.6660,-0.08,-0.08,0.16,0.47,5.02,7.77,14.03,19.03,6.07,92.9644,7.5552,0.08%
003545	,东兴兴利债券A,2020-11-24,1.1094,1.1094,0,-0.08,0.08,0.89,1.63,4.71,8.26,8.30,4.19,10.9289,4.7492,0.08%
002974	,广发信息技术联接C,2020-11-24,1.3033,1.3033,0.03,-0.08,0.56,-7.95,14.85,31.53,75.41,24.17,21.70,13.6863,28.8810,0.00%
002198	,博时裕达纯债债券,2020-11-24,1.0309,1.1925,0,-0.08,0.08,0.45,-0.62,2.90,7.41,15.67,2.15,20.3464,2.9944,0.08%
380010	,中银聚享债券A,2020-11-24,1.0002,1.0002,-0.01,-0.08,-0.10,,,,,,,0.02,,0.00%
360011	,光大动态优选混合,2020-11-24,1.2750,2.5790,-0.08,-0.08,7.05,2.08,26.26,60.88,88.29,66.65,55.48,273.3201,42.7682,0.15%
003730	,博时富华纯债债券,2020-11-24,1.08,1.1764,-0.03,-0.08,0.16,0.49,-1.33,2.66,7.39,15.76,1.82,18.4394,2.2082,0.08%
004102	,信诚稳悦债券A,2020-11-24,1.0222,1.1592,-0.01,-0.08,-0.03,0.33,-0.61,2.46,6.18,13.65,1.77,16.6623,2.6709,0.08%
004086	,工银国债(7-10年)指数C,2020-11-24,1.0806,1.0806,-0.08,-0.08,-0.41,-1.23,-3.51,0.80,4.61,11.93,0.12,8.06,0.8073,0.00%
003110	,光大安和债券C,2020-11-24,1.0982,1.2902,-0.03,-0.08,-0.37,-0.67,3.23,8.23,15.43,20.82,6.10,31.4557,9.4403,0.00%
004001	,泰达宏利恒利债券A,2020-11-24,1.0911,1.1652,-0.04,-0.08,0.04,0.18,-1.35,2.39,7.12,15.12,1.76,17.3597,2.3888,0.08%
003109	,光大安和债券A,2020-11-24,1.1048,1.3026,-0.03,-0.08,-0.34,-0.59,3.36,8.50,16.05,21.78,6.34,32.8759,9.7192,0.08%
002446	,广发利鑫灵活配置混合,2020-11-24,2.59,2.59,-0.38,-0.08,5.58,5.11,45.34,98.77,141.38,144.11,87.68,159,91.7453,0.10%
004109	,信诚稳泰C,2020-11-24,0.9925,1.1246,-0.02,-0.08,-0.04,0.28,-2.47,1.29,11.44,9.29,0.81,12.8307,0.7315,0.00%
003602	,申万菱信安鑫精选混合C,2020-11-24,1.2070,1.3720,-0.49,-0.08,1.09,-1.15,13.07,21.10,28.55,31.36,19.72,40.2744,20.5135,0.00%
091023	,大成安汇金融债A,2020-11-24,1.0050,1.0050,-0.03,-0.08,-0.11,0.38,,,,,,0.50,-25.2822,0.08%
501105	,建信金融债8-10年(LOF),2020-11-24,1.1806,1.1806,-0.08,-0.08,0.32,0.22,-2.77,2.15,6.51,17.37,1.51,18.0482,1.1227,0.04%
003601	,申万菱信安鑫精选混合A,2020-11-24,1.2110,1.3760,-0.49,-0.08,1.09,-1.06,13.23,21.37,28.84,31.65,20.11,40.7164,20.6859,0.07%
001063	,华夏收益债券(QDII)C,2020-11-23,1.2270,1.4220,0.16,-0.08,0.25,-2.39,1.24,-6.48,3.84,3.25,-7.19,44.6901,-3.5330,0.00%
004614	,鹏扬利泽债券A,2020-11-24,1.0548,1.1238,0.01,-0.08,-0.08,0.24,0.09,2.23,5.90,12.23,1.78,12.74,2.5029,0.04%
004103	,信诚稳悦债券C,2020-11-24,1.0229,1.1599,-0.01,-0.08,-0.04,0.31,-0.66,2.47,6.13,13.65,1.79,16.7322,2.6812,0.00%
004463	,鹏华丰玉债券,2020-11-24,1.0117,1.1608,-0.03,-0.08,-0.03,0.29,-1.03,2.51,6.57,14.11,1.86,16.9096,2.5535,0.08%
519745	,交银丰润收益债券C,2020-11-24,1.0767,1.2107,-0.02,-0.08,-0.07,0.18,-2.02,1.57,5.30,10.18,0.94,22.1963,1.4355,0.00%
005047	,南华瑞扬纯债A,2020-11-24,1.0042,1.0042,-0.04,-0.08,-0.09,13.91,12.49,14.23,15.69,,13,0.42,-0.2726,0.06%
004947	,汇添富盈润混合C,2020-11-24,1.3180,1.3180,-0.25,-0.08,0.66,1.03,7.06,12.82,27.12,25.23,10.83,31.80,10.4569,0.00%
675161	,西部利得汇盈债券A,2020-11-24,1.0710,1.1110,0.01,-0.08,-0.09,0.69,-0.10,4.80,8.39,,3.98,11.2947,4.5350,0.05%
675163	,西部利得汇盈债券C,2020-11-24,1.0636,1.1085,0.01,-0.08,-0.09,0.67,-0.18,4.60,8.14,,3.90,10.9376,4.3253,0.00%
006055	,鹏扬淳合债券,2020-11-24,1.0279,1.1199,-0.02,-0.08,-0.02,0.23,-1.08,2.96,8.13,,2.17,12.2671,,0.04%
003709	,博时民丰纯债C,2020-11-24,1.0294,1.1340,-0.03,-0.08,-0.09,0.21,-1.77,2.14,5.65,11.10,1.51,14.0820,2.1144,0.00%
006494	,南方3-5年农发债C,2020-11-24,1.0311,1.0671,-0.02,-0.08,0.06,1.11,-1.43,3.20,,,2.38,6.7837,2.3655,0.00%
006797	,嘉实中短债债券A,2020-11-24,1.0608,1.0608,0.02,-0.08,-0.07,0.41,-0.10,3.20,,,2.80,6.08,3.2721,0.04%
007000	,鹏华中债1-3年国开行债A,2020-11-24,1.0197,1.0474,-0.02,-0.08,-0.04,0.35,-1.02,2.36,,,1.63,4.7783,2.4894,0.06%
000669	,国寿安保尊享债券C,2020-11-24,1.2020,1.4530,0,-0.08,-0.08,0,-0.99,2.54,5.53,13.22,1.86,46.8451,1.3276,0.00%
006170	,工银瑞福纯债债券C,2020-11-24,1.0517,1.0517,-0.01,-0.08,0.05,0.08,-1.50,1.75,5.16,,1.38,5.17,1.6121,0.00%
007026	,建信中债1-3年国开债A,2020-11-24,1.0125,1.0495,-0.02,-0.08,-0.03,0.34,-1.07,2.53,,,1.82,4.9327,2.5991,0.05%
161506	,银河通利债券(LOF)C,2020-11-24,1.3080,1.6580,-0.08,-0.08,0.08,0.38,4.81,7.39,13.34,17.94,5.74,88.3152,7.1723,0.00%
007147	,博时中债1-3年国开行A,2020-11-24,0.9977,1.0363,-0.01,-0.08,-0.04,0.22,-1.62,1.60,,,0.93,3.6607,1.6752,0.05%
006491	,南方1-3年国开债A,2020-11-24,1.0087,1.0617,-0.03,-0.08,-0.04,0.33,-0.92,2.46,6.16,,1.72,6.2593,2.5746,0.06%
007021	,嘉实中债1-3政金债指数A,2020-11-24,1.0012,1.0405,-0.01,-0.08,-0.04,0.35,-0.85,2.16,,,1.59,4.0867,2.2359,0.05%
007172	,易方达中债3-5年国开行债C,2020-11-24,0.9961,1.0401,-0.02,-0.08,-0.04,0.37,-2.32,2.76,,,1.88,4.0164,,0.00%
007094	,建信中债国开行债A,2020-11-24,1.0135,1.0625,-0.02,-0.08,-0.03,0.37,-2.18,3.42,,,2.60,6.2720,3.3462,0.05%
007186	,华夏中债3-5年政金债指数A,2020-11-24,1.0005,1.0246,-0.04,-0.08,-0.03,0.31,-2.61,1.89,,,1.03,2.4280,1.6104,0.06%
007495	,兴业中债1-3年政金债C,2020-11-24,1.0979,1.1679,-0.01,-0.08,-0.01,0.36,-1.25,2.17,,,1.45,3.2938,2.1170,0.00%
002659	,兴业中债1-3年政金债A,2020-11-24,1.1049,1.1749,-0.02,-0.08,-0.03,0.36,-1.29,2.19,5.88,5.88,1.47,17.4202,2.1559,0.05%
007171	,易方达中债3-5年国开行债A,2020-11-24,0.9963,1.0413,-0.02,-0.08,-0.04,0.39,-2.29,2.85,,,1.95,4.1362,,0.04%
007022	,嘉实中债1-3政金债指数C,2020-11-24,1.0009,1.0381,-0.01,-0.08,-0.04,0.33,-0.86,2.11,,,1.54,3.8401,2.1765,0.00%
007860	,平安5-10年期政策性金融债C,2020-11-24,1.0002,1.0002,-0.10,-0.08,0.50,0.14,0.32,0.01,,,-0.13,0.02,-0.87,0.00%
007859	,平安5-10年期政策性金融债A,2020-11-24,1.0112,1.0112,-0.11,-0.08,0.50,0.15,0.34,1.11,,,0.95,1.12,0.21,0.03%
006097	,平安高等级债A,2020-11-24,1.0373,1.0373,0,-0.08,-0.04,0.26,-0.81,2.57,,,2.23,3.73,2.7022,0.06%
008816	,红塔红土盛平中短债债券C,2020-11-24,1.0007,1.0067,-0.01,-0.08,-0.06,0.27,0.58,,,,,0.6695,0.46,0.00%
008815	,红塔红土盛平中短债债券A,2020-11-24,1.0011,1.0081,-0.01,-0.08,-0.05,0.33,0.69,,,,,0.8094,0.55,0.03%
007366	,易方达中债3-5年政金融债指数A,2020-11-24,0.9976,1.0216,-0.02,-0.08,-0.04,0.41,-2.10,,,,1.75,2.1325,1.3033,0.04%
008688	,大成景乐纯债债券A,2020-11-24,1.0170,1.0170,0,-0.08,-0.18,0.25,0.18,,,,,1.70,1.33,0.08%
008216	,农银汇理彭博1-3年利率债指数,2020-11-24,0.9977,1.0167,-0.02,-0.08,-0.04,0.36,-1.14,,,,1.64,1.6607,1.1003,0.05%
008242	,英大通盈纯债债券A,2020-11-24,1.0028,1.0028,-0.03,-0.08,-0.03,0.18,-2.16,,,,0.25,0.28,-0.5,0.08%
007907	,富荣富开1-3年国开债纯债C,2020-11-24,1.0042,1.0505,-0.02,-0.08,-0.04,0.28,-1.22,,,,,1.5637,1.07,0.00%
008833	,银华汇盈一年持有期混合A,2020-11-24,1.0306,1.0306,-0.01,-0.08,0.04,0.50,1.76,,,,,3.0497,2.1498,0.08%
008697	,交银养老2035三年(FOF),2020-11-20,1.2268,1.2268,0.46,-0.08,0.57,3.56,22.15,,,,,22.68,19.39,0.10%
008880	,国联安增顺纯债A,2020-11-24,1.0016,1.0016,-0.01,-0.08,-0.07,0.16,,,,,,0.16,0.1,0.06%
008631	,国泰民泽平衡养老FOF,2020-11-20,1.0160,1.0160,0.13,-0.08,0.12,1.29,,,,,,1.60,0.34,0.12%
009617	,东兴兴利债券C,2020-11-24,1.1093,1.1093,0,-0.08,0.08,0.88,,,,,,1.6308,0.8337,0.00%
007367	,易方达中债3-5年政金融债指数C,2020-11-24,0.9966,1.0206,-0.02,-0.08,-0.05,0.39,-2.15,,,,1.65,2.0310,1.2222,0.00%
166803	,浙商惠民纯债A,2020-11-24,0.9881,0.9881,-0.03,-0.08,-0.07,0.11,-0.75,,,,,-1.19,-1.59,0.06%
009990	,华泰柏瑞品质优选A,2020-11-24,0.9965,0.9965,-0.44,-0.08,0.42,,,,,,,-0.35,,0.15%
010083	,中银欣享利率债,2020-11-24,1.0002,1.0002,-0.02,-0.08,-0.05,,,,,,,0.02,,0.08%
009176	,浙商中债1-5年政策性金融债C,2020-11-24,0.9989,0.9989,-0.04,-0.08,,,,,,,,-0.11,,0.00%
010035	,平安高等级债E,2020-11-24,1.0379,1.0379,0.01,-0.08,-0.06,0.37,,,,,,0.4646,0.1452,0.00%
006493	,南方3-5年农发债A,2020-11-24,1.0259,1.0619,-0.02,-0.08,0.07,0.43,-2.07,2.57,,,1.76,6.2411,2.4629,0.06%
470028	,汇添富社会责任混合,2020-11-24,2.2490,2.2490,-0.62,-0.09,3.55,-0.97,28.51,43.80,87.73,18.81,36.97,124.90,42.1925,0.15%
571002	,诺德灵活配置混合,2020-11-24,1.6091,2.8791,-0.35,-0.09,3.97,-3.85,22.22,44.71,78.07,40.36,38.02,238.9601,42.2025,0.15%
750002	,安信目标收益债券A,2020-11-24,1.0960,1.4930,0,-0.09,-0.27,0,-1.08,3.49,9.43,16.07,2.05,57.4269,3.5746,0.08%
730001	,方正富邦创新动力混合A,2020-11-24,1.4848,2.2348,-0.71,-0.09,-1.39,-11.79,9.96,22.83,57.45,23.94,12.52,129.9456,26.5129,0.15%
519669	,银河领先债券,2020-11-24,1.1580,1.5710,0,-0.09,-0.09,0.43,1.40,4.99,8.83,15.97,3.58,64.9944,5.1002,0.08%
380005	,中银纯债债券A,2020-11-24,1.0560,1.3850,0,-0.09,-0.19,0.09,-0.92,2.56,6.89,14.92,2.08,42.6362,2.2705,0.08%
166401	,浦银安盛稳健增利债券C,2020-11-24,1.1040,1.1950,0,-0.09,-0.45,-0.36,-1.52,2.87,6.94,12.10,1.75,58.3101,3.0507,0.00%
001023	,华夏亚债中国指数C,2020-11-24,1.1280,1.3380,0,-0.09,-0.09,-0.62,-3.27,1.08,5.40,13.26,0.42,35.9827,0.9037,0.00%
000025	,大摩双利增强债券C,2020-11-24,1.1250,1.5120,0,-0.09,0.18,0.81,3.82,6.12,11.22,17.28,4.87,56.1832,5.2431,0.00%
000253	,景顺长城景兴信用纯债债券C,2020-11-24,1.1420,1.3370,0,-0.09,-0.26,-0.09,-1.04,1.12,4.14,6.96,0.87,33.9177,1.3725,0.00%
000561	,南方启元债券A,2020-11-24,1.1360,1.2410,0,-0.09,0,0.35,-1.30,2.43,6.30,12.42,1.80,24.6454,2.4275,0.08%
000562	,南方启元债券C,2020-11-24,1.1520,1.2140,0,-0.09,0,0.26,-1.45,2.03,5.40,11.15,1.42,21.6683,2.0330,0.00%
162716	,广发聚源债券(LOF)C,2020-11-24,1.0670,1.2160,0,-0.09,-0.09,0.09,-1.37,1.37,4.82,10.20,0.81,22.2815,1.5613,0.00%
000890	,上投摩根纯债添利债券C,2020-11-24,1.0530,1.1280,0,-0.09,0,0.19,-1.77,1.69,4.85,7.56,1.12,13.2412,1.7830,0.00%
206018	,鹏华产业债债券,2020-11-24,1.1210,1.5560,0,-0.09,0,-0.12,0.71,5.54,14.25,23.57,4.06,64.9563,5.9508,0.08%
002336	,创金合信尊享纯债,2020-11-24,1.0690,1.1750,0,-0.09,0,0.19,-2.02,2.29,7.03,16.23,1.47,17.8631,2.5342,0.08%
004104	,信诚稳鑫A,2020-11-24,1.0108,1.1598,0.01,-0.09,-0.10,0.16,-1.78,2.26,7,15.18,1.66,16.8342,2.3265,0.08%
160123	,南方中债10年期国债A,2020-11-24,1.3032,1.3332,-0.09,-0.09,-0.35,-1.04,-3.46,1.63,5.59,12.64,0.82,34.0915,1.6635,0.08%
002785	,中融融裕双利债券A,2020-11-24,1.0850,1.0850,-0.18,-0.09,1.02,0.09,6.79,11.86,13.97,11.97,10.49,8.50,9.5287,0.08%
002720	,国寿安保尊利增强回报债券A,2020-11-24,1.1460,1.1780,-0.17,-0.09,0.61,0.44,3.99,9.88,17.49,16.56,7.40,18.1934,8.8377,0.08%
001918	,圆信永丰兴利A,2020-11-24,1.0860,1.1190,0,-0.09,-0.09,0.18,-3.47,-1.54,2.94,10.01,-2.07,12.2160,-1.1883,0.08%
002274	,中邮纯债聚利债券A,2020-11-24,1.1073,1.2199,-0.04,-0.09,-0.10,0.10,-1.89,3.28,7.01,14.54,2.37,22.4026,3.2561,0.08%
002275	,中邮纯债聚利债券C,2020-11-24,1.0958,1.1543,-0.03,-0.09,-0.11,0.05,-2.06,2.93,6.47,13.72,2.09,15.6254,2.6900,0.00%
003207	,博时富发纯债,2020-11-24,1.0388,1.1783,-0.01,-0.09,-0.02,0.17,-1.33,3.21,7.93,15.61,2.43,18.7921,3.0869,0.08%
200009	,长城稳健增利债券A,2020-11-24,1.1465,1.6025,0.02,-0.09,-0.16,0.18,-0.42,2.24,3.82,5.40,1.83,70.6090,1.9908,0.08%
162715	,广发聚源债券(LOF)A,2020-11-24,1.0770,1.2530,0,-0.09,-0.09,0.18,-1.18,1.82,5.71,11.64,1.17,26.2425,2.0105,0.08%
002466	,博时裕新纯债,2020-11-24,1.0178,1.1770,-0.01,-0.09,-0.02,0.29,-0.56,2.85,7.17,13,2.23,17.8487,2.9549,0.08%
519777	,交银裕盈纯债债券C,2020-11-24,1.1504,1.1504,-0.03,-0.09,-0.08,0.10,-1.94,1.70,4.77,13.56,1.20,15.04,1.6123,0.00%
003357	,嘉实稳祥纯债债券C,2020-11-24,1.1734,1.1734,-0.01,-0.09,-0.15,-0.04,-0.42,1.97,6.34,14.97,1.58,17.34,1.9874,0.00%
003767	,泰达宏利纯利债券A,2020-11-24,1.0056,1.1354,0.03,-0.09,-0.11,0.21,0.01,2.90,6.04,11.33,2.25,14.1775,3.0691,0.08%
003741	,鹏华丰盈债券,2020-11-24,1.1974,1.4648,-0.02,-0.09,-0.07,0.27,-1.50,2.13,38.73,45.45,1.35,50.0447,2.5384,0.08%
003795	,方正富邦睿利纯债A,2020-11-24,1.0263,1.1533,-0.03,-0.09,-0.12,0.13,-2.69,1.92,4.96,12.88,1.24,16.2424,1.5089,0.08%
003787	,方正富邦惠利纯债A,2020-11-24,1.0234,1.1114,-0.03,-0.09,-0.11,0.27,-2.42,1.93,5.07,13.28,1.24,11.4397,1.7144,0.08%
004126	,浦银安盛稳健增利债券A,2020-11-24,1.1180,1.1740,0.09,-0.09,-0.45,-0.18,-1.32,3.31,7.76,13.37,2.10,14.3629,3.4874,0.08%
004105	,信诚稳鑫C,2020-11-24,1.0184,1.1654,0.02,-0.09,0.22,0.46,-1.50,2.50,7.71,15.85,1.91,17.4298,2.2257,0.00%
003637	,安信永鑫增强债券A,2020-11-24,1.0510,1.1870,-0.03,-0.09,-0.20,-0.10,-0.74,3.09,10.40,16.76,2.36,19.4132,2.8482,0.06%
000889	,上投摩根纯债添利债券A,2020-11-24,1.0560,1.1850,0,-0.09,0.09,0.28,-1.58,2.15,5.69,12.11,1.48,19.5503,2.1394,0.08%
004002	,泰达宏利恒利债券C,2020-11-24,1.0820,1.15,-0.05,-0.09,0,0.09,-1.50,2.06,6.21,13.73,1.46,15.6996,2.0948,0.00%
003788	,方正富邦惠利纯债C,2020-11-24,1.0384,1.3394,-0.03,-0.09,-0.13,0.22,-2.48,1.77,4.78,13.82,1.10,36.7044,1.5719,0.00%
000024	,大摩双利增强债券A,2020-11-24,1.1360,1.5380,0,-0.09,0.18,0.89,4.02,6.54,12.06,18.63,5.22,59.2231,5.6580,0.08%
004602	,前海开源润和债券A,2020-11-24,1.1138,1.1488,-0.04,-0.09,-0.14,0.04,-2.48,2.51,6.67,13.79,1.66,14.7957,2.3736,0.08%
003926	,中融恒信纯债A,2020-11-24,1.0720,1.1575,-0.01,-0.09,0.01,0.27,-0.55,3.83,7.83,15.43,3.07,16.5053,3.8626,0.06%
004458	,博时华盈纯债债券,2020-11-24,1.0379,1.1529,-0.03,-0.09,-0.10,0.24,-1.67,2.51,6.87,13.05,1.83,16.1902,2.5546,0.08%
004603	,前海开源润和债券C,2020-11-24,1.1114,1.1364,-0.04,-0.09,-0.15,0.02,-2.53,2.42,6.46,12.72,1.57,13.5788,2.2776,0.00%
001021	,华夏亚债中国指数A,2020-11-24,1.1720,1.3840,-0.09,-0.09,-0.09,-0.59,-3.15,1.50,6.23,14.63,0.78,40.8734,1.3313,0.08%
162108	,金鹰元盛债券型发起式C,2020-11-24,1.1460,1.3230,0,-0.09,0,0.26,0.26,6.60,9.23,15.92,6.11,35.8391,7.0128,0.00%
003733	,金鹰添裕纯债债券,2020-11-24,1.0177,1.1417,-0.04,-0.09,-0.10,0.16,-1.51,1.38,5.42,12.95,0.80,14.7525,1.3346,0.08%
002602	,易方达丰惠混合,2020-11-24,1.1320,1.1320,-0.18,-0.09,0.98,1.80,7.10,5.01,23.72,11.31,-0.61,13.20,1.0949,0.10%
003407	,景顺长城景泰丰利纯债A,2020-11-24,1.0711,1.2781,-0.03,-0.09,-0.07,0.22,-1.38,2.43,6.70,24.36,1.73,28.4036,2.4797,0.08%
003927	,中融恒信纯债C,2020-11-24,1.0688,1.1503,0,-0.09,0,0.21,-0.60,3.71,7.50,14.76,2.98,15.7218,3.7409,0.00%
001911	,博时裕恒纯债债券,2020-11-24,1.0646,1.2069,0.01,-0.09,-0.19,0.15,-0.83,2.81,7.28,14.78,2.30,22.0560,2.7306,0.08%
000606	,天弘优选债券,2020-11-24,1.0276,1.1266,-0.03,-0.09,0.02,0.25,-2.08,2.01,5.84,12.62,1.45,12.8857,1.3855,0.06%
004826	,平安惠悦纯债,2020-11-24,1.0552,1.1582,-0.01,-0.09,-0.02,0.28,-1.28,3.64,7.47,2.92,2.76,16.0161,3.9424,0.08%
005206	,南方优选成长混合C,2020-11-24,4.44,4.44,-0.87,-0.09,4.13,3.91,31.48,52.26,111.03,,48.74,79.8299,47.0589,0.00%
519740	,交银丰盈收益债券A,2020-11-24,1.0522,1.2842,-0.01,-0.09,-0.05,0.26,-1.50,1.87,3.88,7.01,0.93,30.6339,1.6850,0.03%
005025	,交银丰盈收益债券C,2020-11-24,1.1402,1.1402,-0.01,-0.09,-0.08,0.16,-1.71,1.44,3.09,10.70,0.55,11.2390,1.3291,0.00%
005048	,南华瑞扬纯债C,2020-11-24,0.9754,0.9754,-0.05,-0.09,-0.11,13.90,12.02,13.67,14.98,,12.46,-2.46,-0.6639,0.00%
004894	,华润元大润泽债券C,2020-11-24,1.0857,1.0857,0.01,-0.09,-0.10,0.18,0.18,3.04,6.23,,2.61,8.57,3.0914,0.00%
004615	,鹏扬利泽债券C,2020-11-24,1.0507,1.1147,0,-0.09,-0.10,0.16,-0.04,1.96,5.37,11.39,1.54,11.7723,2.2431,0.00%
673143	,西部利得景程混合C,2020-11-24,1.1750,1.1750,-0.20,-0.09,4.83,-0.74,1.01,4.52,14.68,,2.99,17.50,1.4306,0.00%
005755	,平安短债C,2020-11-24,1.0692,1.0892,0.01,-0.09,-0.07,0.33,0.27,2.19,5.74,,1.77,9.0107,2.4811,0.00%
005754	,平安短债A,2020-11-24,1.0707,1.0907,0.01,-0.09,-0.07,0.35,0.27,2.21,5.85,,1.80,9.1622,2.4974,0.03%
673141	,西部利得景程混合A,2020-11-24,1.1769,1.1769,-0.20,-0.09,4.84,-0.72,1.06,4.63,14.76,,3.07,17.69,1.5457,0.08%
004893	,华润元大润泽债券A,2020-11-24,1.0673,1.0673,0.01,-0.09,-0.09,0.20,-1.19,2.08,4.78,,1.64,6.73,2.1283,0.08%
006178	,中信保诚稳达C,2020-11-24,0.9955,1.0594,-0.01,-0.09,0.19,0.29,-2.19,1.79,5.46,,1.16,6.0179,1.3014,0.00%
005932	,中融恒裕纯债C,2020-11-24,1.0532,1.0632,-0.01,-0.09,-0.04,0.13,-1.27,3.14,6.04,,2.51,6.3654,3.2760,0.00%
005931	,中融恒裕纯债A,2020-11-24,1.0555,1.0655,-0.01,-0.09,-0.02,0.20,-1.24,3.18,6.26,,2.52,6.5967,3.3114,0.06%
006597	,国泰利享中短债债券A,2020-11-24,1.0506,1.0506,0.01,-0.09,-0.10,0.26,-0.18,2.07,,,1.78,5.06,2.2441,0.03%
006592	,广发景明中短债C,2020-11-24,1.0165,1.0578,0,-0.09,-0.08,0.39,0,2.39,,,1.96,5.8589,2.5036,0.00%
006929	,博时富融纯债债券,2020-11-24,1.0244,1.0580,0.01,-0.09,-0.04,0.53,0.44,3.01,,,2.50,5.8043,2.7216,0.08%
006798	,嘉实中短债债券C,2020-11-24,1.0542,1.0542,0.02,-0.09,-0.09,0.32,-0.27,2.84,,,2.49,5.42,2.9268,0.00%
002399	,华安安禧混合C,2020-11-24,1.1593,1.1993,-0.16,-0.09,1.81,2.96,5.76,8.44,12.24,13.93,6.73,20.4278,5.6377,0.00%
006868	,华夏科技成长股票,2020-11-24,1.8081,1.8081,-0.90,-0.09,3.68,-0.39,30.36,74.88,,,61.70,80.81,63.9943,0.15%
006745	,交银中债1-3年农发债指数A,2020-11-24,1.0146,1.0466,-0.03,-0.09,-0.03,0.38,-0.87,2.21,,,1.55,4.6823,2.2740,0.08%
006431	,汇安鼎利纯债A,2020-11-24,1.0083,1.0083,0,-0.09,-0.37,-0.21,-0.11,0.81,,,0.12,0.83,0.5788,0.08%
007001	,鹏华中债1-3年国开行债C,2020-11-24,1.0196,1.0512,-0.02,-0.09,-0.05,0.33,-1.07,2.25,,,1.54,5.1622,2.3919,0.00%
007148	,博时中债1-3年国开行C,2020-11-24,0.9972,1.0345,-0.02,-0.09,-0.05,0.19,-1.67,1.49,,,0.83,3.4762,1.5749,0.00%
007185	,蜂巢添鑫纯债C,2020-11-24,0.9966,1.0431,-0.03,-0.09,-0.04,0.16,-2.43,1.56,,,0.83,4.3345,1.2789,0.00%
007603	,景顺长城中短债A,2020-11-24,1.0246,1.0246,0.03,-0.09,-0.25,0.02,-0.74,1.97,,,1.58,2.46,,0.04%
007184	,蜂巢添鑫纯债A,2020-11-24,0.9969,1.0434,-0.03,-0.09,-0.04,0.17,-2.42,1.58,,,0.85,4.3652,1.2887,0.06%
007640	,泰达宏利永利债券,2020-11-24,1.02,1.02,-0.04,-0.09,0.27,0.82,-1.70,1.73,,,1.33,2,0.6999,0.08%
007187	,华夏中债3-5年政金债指数C,2020-11-24,0.9997,1.0236,-0.05,-0.09,-0.04,0.28,-2.66,1.80,,,0.95,2.3263,1.5295,0.00%
007838	,国寿安保尊耀纯债C,2020-11-24,1.0430,1.0430,-0.01,-0.09,-0.07,0.35,0.21,3.99,,,3.26,4.30,3.76,0.00%
006432	,汇安鼎利纯债C,2020-11-24,1.0022,1.0022,0,-0.09,-0.40,-0.31,-0.30,0.42,,,-0.23,0.22,0.1999,0.00%
007964	,华宝宝康债券C,2020-11-24,1.2940,1.3560,0.04,-0.09,-0.29,-0.31,0.20,3.38,,,2.93,3.5102,3.4142,0.00%
008030	,农银汇理金益债券,2020-11-24,1.0058,1.0373,-0.02,-0.09,-0.02,0.31,-1.54,3.68,,,2.92,3.7184,3.11,0.08%
002786	,中融融裕双利债券C,2020-11-24,1.0650,1.0650,-0.19,-0.09,1.04,0.09,6.61,11.40,13.06,10.48,10.13,6.50,9.1476,0.00%
008243	,英大通盈纯债债券C,2020-11-24,1.0001,1.0001,-0.04,-0.09,-0.06,0.11,-2.30,,,,-0.02,0.01,-0.71,0.00%
008689	,大成景乐纯债债券C,2020-11-24,1.0140,1.0140,0,-0.09,-0.22,0.15,-0.03,,,,,1.40,1.11,0.00%
008043	,兴业中证银行50金融债指数C,2020-11-24,1.0112,1.0212,0.01,-0.09,0.02,0.19,-2.11,2.08,,,1.52,2.1005,1.5553,0.00%
008579	,东海祥苏短债C,2020-11-24,1.0171,1.0171,-0.01,-0.09,-0.49,0.41,0.98,,,,,1.71,1.38,0.00%
870008	,广发乾利一年持有期债券A,2020-11-24,1.0419,1.3020,0,-0.09,0.06,0.37,1.17,3.61,,,3.17,3.6679,3.2301,0.05%
008042	,兴业中证银行50金融债指数A,2020-11-24,1.0122,1.0222,0.01,-0.09,0.02,0.21,-2.07,2.18,,,1.59,2.2009,1.6355,0.05%
008578	,东海祥苏短债A,2020-11-24,1.0194,1.0194,-0.01,-0.09,-0.50,0.45,1.06,,,,,1.94,1.58,0.04%
009377	,招商瑞恒一年持有期混合A,2020-11-24,1.0453,1.0453,0,-0.09,0.12,0.21,4.53,,,,,4.53,3.94,0.06%
008834	,银华汇盈一年持有期混合C,2020-11-24,1.0278,1.0278,-0.01,-0.09,0,0.39,1.55,,,,,2.7697,1.9598,0.00%
009512	,天弘添利债券(LOF)E,2020-11-24,1.0689,1.0689,0.06,-0.09,-2,-2.23,6.89,,,,,6.89,9.04,0.08%
008996	,中银证券安沛债券C,2020-11-24,0.9946,0.9946,0.03,-0.09,-0.07,0.17,-0.49,,,,,-0.54,-1.1,0.00%
008874	,国寿安保尊诚纯债C,2020-11-24,0.9838,0.9838,0.04,-0.09,-0.23,-0.11,-1.30,,,,,-1.62,-1.72,0.00%
008505	,浙商中短债债券A,2020-11-24,1.0003,1.0003,-0.02,-0.09,-0.17,0.03,,,,,,0.03,,0.08%
