code,name,date,netAssetValue,accumulativeTotalTetValue,dailyGrowthRate,weekGrowthRate,oneMothGrowthRate,threeMothGrowthRate,sixMothGrowthRate,oneYearGrowthRate,twoYearGrowthRate,threeYearGrowthRate,nowYearGrowthRate,setUpGrowthRate,customGrowthRate,serviceChargeRate
000877	,华泰柏瑞量化优选混合,2020-09-08,1.6382,2.0801,0.65,-3.56,-0.15,21.47,17.26,24.49,50.85,26.91,22.17,122.5204,22.4847,0.15%
001569	,泰信国策驱动灵活配置混合,2020-09-08,1.2190,1.2190,0.58,-3.56,-5.28,26.06,23.88,76.41,93.49,45.12,46.69,21.90,70.9450,0.15%
001708	,东兴改革精选混合,2020-09-08,1.1910,1.1910,0.76,-3.56,-0.17,18.51,17.92,24.97,32.92,22.53,21.04,19.10,23.3820,0.15%
161631	,融通人工智能指数(LOF)A,2020-09-08,1.5538,1.5538,-0.11,-3.56,-6.04,14.80,5.98,38.48,80.23,42.56,34.96,55.38,33.3362,0.12%
161038	,富国新兴成长量化精选混合,2020-09-08,1.3049,1.3049,0.46,-3.56,-2.24,22.22,18.25,38.77,56.48,25.87,33.92,30.4770,35.5563,0.15%
004769	,申万菱信价值优先混合,2020-09-08,1.4755,1.4755,0.62,-3.56,2.49,24.38,24.48,34.28,69.62,,25.83,47.55,32.7179,0.15%
006267	,诺德量化核心A,2020-09-08,1.6558,1.7058,0.34,-3.56,-2.21,16.94,16.92,49.33,,,41.29,73.3676,47.1685,0.15%
001014	,中融融安混合,2020-09-08,1.1232,1.1232,0.17,-3.56,-2.97,18.48,11.17,16.99,19.92,8.46,15.64,12.32,14.8050,0.15%
040002	,华安中国A股增强指数,2020-09-08,1.0250,4.5640,0.29,-3.57,-0.87,19.19,18.09,26.39,53.44,25.92,21.45,528.9068,24.6342,0.15%
002340	,富国价值优势混合,2020-09-08,2.8080,2.8080,0.72,-3.57,-1.13,31.28,42.11,79.54,123.75,111.13,59.36,180.80,75.5668,0.15%
004222	,金信民旺债券A,2020-09-08,1.1340,1.1340,-0.61,-3.57,-6.37,5.07,2.69,15.66,26.79,,20.19,13.40,14.5582,0.08%
004402	,金信民旺债券C,2020-09-08,1.1167,1.1167,-0.61,-3.57,-6.40,4.96,2.48,15.22,25.77,,19.87,11.67,14.1290,0.00%
005813	,华安CES港股通ETF联接A,2020-09-08,1.0186,1.0186,-0.85,-3.57,0.61,4.19,5.33,4.49,7.32,,0.26,1.86,5.5481,0.12%
006268	,诺德量化核心C,2020-09-08,1.6527,1.7027,0.34,-3.57,-2.22,16.91,16.86,49.19,,,41.20,73.0459,47.0231,0.00%
006274	,圆信永丰医药健康,2020-09-08,1.8555,1.8555,-0.09,-3.57,-2.58,19.94,30.49,53.28,,,49.04,85.55,52.7051,0.15%
202213	,南方核心竞争混合,2020-09-08,1.8008,2.3884,-0.14,-3.57,1.63,22.80,29.21,52.17,72.99,77.42,41.78,178.9294,50.5593,0.15%
007464	,交银创业板50指数A,2020-09-08,1.6095,1.6095,0.47,-3.57,-4.26,27.02,27.43,,,,56.63,60.95,60.2,0.12%
007465	,交银创业板50指数C,2020-09-08,1.6046,1.6046,0.47,-3.57,-4.29,26.91,27.19,,,,56.23,60.46,59.71,0.00%
009239	,融通人工智能指数(LOF)C,2020-09-08,1.5513,1.5513,-0.12,-3.57,-6.07,14.68,,,,,,26.9788,27.1261,0.00%
163813	,中银全球策略,2020-09-04,0.6470,0.6470,-1.22,-3.58,-1.67,7.30,7.48,7.83,-0.31,10.60,6.24,-35.30,,0.15%
005814	,华安CES港股通ETF联接C,2020-09-08,1.0299,1.0299,-0.85,-3.58,0.58,4.09,5.12,4.23,6.99,,-0.02,2.99,5.2914,0.00%
008592	,天弘沪深300指数增强A,2020-09-08,1.2475,1.2475,0.64,-3.58,0.56,23.43,21.07,,,,22.75,24.75,23.96,0.15%
160420	,华安创业板50指数分级,2020-09-08,1.2853,0.4807,0.50,-3.59,-3.74,27.23,27.07,70.34,91.31,21.57,55,-51.9252,64.5802,0.12%
002288	,中银稳进策略混合,2020-09-08,1.2846,1.3846,0.01,-3.59,-1.29,10.65,7.93,16.04,30.15,34.65,10.18,40.0403,15.3835,0.15%
003986	,申万菱信中证500指数优选增强A,2020-09-08,1.6991,1.7871,0.27,-3.59,-2.22,24.79,24.81,42.58,75.05,50.32,33.16,83.1424,40.0971,0.12%
501051	,圆信永丰汇利混合(LOF),2020-09-08,1.6201,1.6201,-0.53,-3.59,-1.65,27.18,30.17,45.08,93.03,,36.86,62.01,44.6151,0.15%
006682	,景顺长城中证500增强,2020-09-08,1.3049,1.3049,0.45,-3.59,-0.36,27.91,22.86,32.72,,,31.42,30.49,30.1212,0.15%
008593	,天弘沪深300指数增强C,2020-09-08,1.2449,1.2449,0.63,-3.59,0.53,23.34,20.88,,,,22.51,24.49,23.71,0.00%
519032	,海富通上证非周期ETF联接,2020-09-08,1.5250,1.5250,0.13,-3.60,-0.59,18.68,19.89,24.90,43.60,31.13,25.10,52.50,23.8211,0.12%
002685	,中欧丰泓沪港深混合A,2020-09-08,1.4980,1.6820,-0.93,-3.60,1.63,12.50,18.99,34.31,56.59,56.28,21.15,76.5894,35.6815,0.15%
001366	,金鹰产业整合混合,2020-09-08,1.2570,1.2570,-0.08,-3.60,1.78,32.59,36.04,65.18,89.88,74.58,55.19,25.70,62.5323,0.15%
005081	,海富通量化多因子混合A,2020-09-08,1.5108,1.5108,0.31,-3.60,0.88,22.87,24.57,38.04,71.08,,29.22,51.08,37.1426,0.15%
005947	,德邦民裕进取量化混合A,2020-09-08,1.4890,1.4890,0.56,-3.60,0.89,25.17,25.12,36.56,58.14,,29.29,48.90,34.7316,0.15%
006039	,国富估值优势混合,2020-09-08,1.9665,1.9665,-1,-3.60,0.01,26,31.96,57.60,99.77,,46.60,96.65,58.5868,0.15%
007794	,申万菱信中证500指数优选增强C,2020-09-08,1.5357,1.5357,0.27,-3.60,-2.25,24.69,24.61,42.18,,,32.88,53.57,39.6935,0.00%
005258	,景顺长城量化平衡混合,2020-09-08,1.3198,1.3198,0.53,-3.61,1.03,27.90,25.48,33.37,46.87,,32.13,31.98,31.9497,0.15%
005220	,海富通聚优精选混合(FOF),2020-09-07,1.4507,1.4507,-2.63,-3.61,-1.45,20.78,22.86,41.45,69.51,,35.73,45.07,40.3813,0.15%
005948	,德邦民裕进取量化混合C,2020-09-08,1.4699,1.4699,0.56,-3.61,0.86,25.03,24.85,35.89,56.37,,28.93,46.99,34.0886,0.00%
006652	,富国金融地产行业混合,2020-09-08,1.4827,1.4827,1.55,-3.61,-2.52,16.61,13.93,19.18,,,10.41,48.27,17.0702,0.15%
008271	,大成优势企业混合A,2020-09-08,1.4761,1.4761,-0.44,-3.61,6.15,33.52,41.09,,,,47.61,47.61,48.26,0.15%
160324	,华夏磐晟混合(LOF),2020-09-08,1.7566,1.7566,-0.17,-3.61,-2.22,27.70,34.40,62.38,108.35,72.03,55.16,75.66,59.8619,0.12%
000788	,前海开源中国成长混合,2020-09-08,1.8110,1.8910,-0.22,-3.62,-2.06,22.28,21.71,51.68,90.43,74.13,39.52,95.1524,48.0424,0.15%
000333	,长城稳固收益债券A,2020-09-08,1.3331,1.3531,-0.49,-3.62,-3.97,6.78,5.68,13.48,18.50,21.97,12.51,35.7925,14.0462,0.08%
160637	,鹏华创业板分级,2020-09-08,1.1460,0.7170,0.26,-3.62,-2.05,24.56,22.37,54.54,81.50,35.62,46,-23.7909,50.7209,0.12%
001735	,广发百发大数据成长混合E,2020-09-08,1.3580,1.3580,-0.07,-3.62,-3.07,14.89,7.69,36.48,62.25,39.71,30.95,35.80,33.4971,0.06%
161005	,富国天惠成长混合A,2020-09-08,3.2625,6.1605,0.13,-3.62,-1.60,25.66,32.04,49.54,97.11,84.70,42.93,1840.1823,46.8152,0.15%
501007	,汇添富中证互联网医疗指数A,2020-09-08,1.3032,1.3032,0.29,-3.62,1.03,16.23,9.15,31.54,46.64,39.95,29.11,30.32,29.6806,0.08%
005080	,海富通量化多因子混合C,2020-09-08,1.5197,1.5197,0.30,-3.62,0.81,22.66,24.09,36.98,71.47,,28.55,51.97,36.1154,0.00%
008272	,大成优势企业混合C,2020-09-08,1.4677,1.4677,-0.45,-3.62,6.07,33.26,40.52,,,,46.78,46.77,47.43,0.00%
008866	,博时产业新趋势混合A,2020-09-08,1.0691,1.0691,-0.11,-3.62,-3.55,6.59,6.71,,,,,6.91,7.03,0.15%
008412	,长盛竞争优势股票A,2020-09-08,0.9730,0.9730,-0.28,-3.62,-2.62,,,,,,,-2.70,-2.43,0.15%
001074	,华泰柏瑞量化驱动混合A,2020-09-08,1.4266,1.4266,0.68,-3.63,-0.07,22.09,19.13,28.20,54.64,27.20,25,42.66,26.1597,0.15%
001197	,长盛转型升级主题灵活配置混合,2020-09-08,1.2490,1.2490,0.40,-3.63,-0.24,27.71,21.97,42.58,55.16,49.94,36.65,24.90,40.4063,0.15%
001734	,广发百发大数据成长混合A,2020-09-08,1.3550,1.3550,-0.07,-3.63,-3.08,14.93,7.71,36.46,62.08,39.69,30.92,35.50,33.4646,0.12%
000334	,长城稳固收益债券C,2020-09-08,1.3050,1.3250,-0.50,-3.63,-4.01,6.68,5.46,13.54,17.82,20.72,12.19,32.9484,14.1030,0.00%
002989	,融通通乾研究精选混合,2020-09-08,1.6875,4.9127,0.26,-3.63,-2.41,26.84,35.81,47.91,84.37,69.24,44.35,99.8761,46.4202,0.15%
002305	,光大保德信风格轮动混合A,2020-09-08,1.14,1.14,0.09,-3.63,-0.61,27.23,23.78,45.41,69.14,24.18,38.01,14,43.0905,0.15%
501008	,汇添富中证互联网医疗指数C,2020-09-08,1.29,1.29,0.29,-3.63,0.99,16.11,8.93,31,45.71,38.87,28.73,29,29.1596,0.00%
006531	,华泰柏瑞量化驱动混合C,2020-09-08,1.4302,1.4302,0.68,-3.63,-0.09,22.01,18.98,27.90,,,24.77,63.0229,25.8727,0.00%
008413	,长盛竞争优势股票C,2020-09-08,0.9720,0.9720,-0.28,-3.63,-2.69,,,,,,,-2.80,-2.53,0.00%
003494	,富国天惠成长混合C,2020-09-08,3.2820,3.4370,0.12,-3.64,-1.67,25.42,31.51,48.35,94.52,80.93,42.15,96.6609,45.6662,0.00%
006930	,泰康港股通TMT指数A,2020-09-08,1.0020,1.0020,0.04,-3.64,-7.94,5.57,4.17,6.36,,,1.53,0.20,5.9110,0.10%
008867	,博时产业新趋势混合C,2020-09-08,1.0655,1.0655,-0.11,-3.64,-3.61,6.43,6.38,,,,,6.55,6.67,0.00%
160922	,大成恒生综合中小型股指数A,2020-09-08,1.0320,1.0320,-0.39,-3.64,-5.06,4.88,3.30,3.82,1.57,-3.82,-1.05,3.20,4.3303,0.12%
160137	,南方中证互联网指数分级,2020-09-08,1.0332,1.1530,0.28,-3.65,-1.43,17.06,9.79,33.80,62.68,34.47,28.24,15.3082,29.1659,0.12%
673010	,西部利得新动向混合,2020-09-08,1.2920,1.8270,-0.39,-3.65,-2.71,17.99,15.05,27.79,54.36,27.54,20.41,102.0829,27.1568,0.15%
001430	,中邮乐享收益灵活配置混合,2020-09-08,1.3980,1.4580,0.07,-3.65,-3.72,0.14,-1.48,4.48,22.63,27.54,-0.64,47.4324,4.1760,0.15%
001227	,中邮信息产业灵活配置混合,2020-09-08,1.0030,1.0030,-0.20,-3.65,-4.11,14.37,7.27,42.07,81.70,44.32,28.75,0.30,38.0495,0.15%
470058	,汇添富可转换债券A,2020-09-08,1.7410,2.0230,-0.68,-3.65,-2.25,14.61,10.89,24.22,49.51,43.07,17.79,116.2185,24.6506,0.08%
003396	,东方红优享红利混合,2020-09-08,2.0792,2.0792,-0.20,-3.65,0.69,18.42,13.97,43.55,68.18,64.42,23.57,107.92,40.6847,1.50%
005331	,益民优势安享混合,2020-09-08,1.4605,1.4605,0.25,-3.65,-2.43,17.21,13.48,39.24,53.59,,30.73,46.0354,38.3701,0.08%
006781	,汇丰晋信港股通精选股票,2020-09-08,1.0854,1.0854,-0.43,-3.65,-4.37,3.85,4.01,9.26,,,2.88,8.54,9.6459,0.15%
006931	,泰康港股通TMT指数C,2020-09-08,0.9962,0.9962,0.03,-3.65,-7.97,5.46,3.94,5.92,,,1.24,-0.38,5.4867,0.00%
008585	,华夏中证人工智能主题ETF联接A,2020-09-08,0.9413,0.9413,-0.11,-3.65,-5.72,,,,,,,-5.87,-5.77,0.12%
080006	,长盛环球行业混合(QDII),2020-09-07,1.5510,1.6010,-1.90,-3.66,-4.32,10.31,13.63,25.18,24.28,18.31,15.14,62.4928,25.1817,0.15%
050020	,博时抗通胀增强回报,2020-09-04,0.3680,0.3680,-0.27,-3.66,-5.64,-1.34,-30.17,-35.44,-30.17,-26.40,-37.63,-63.20,,0.15%
450009	,国富中小盘股票,2020-09-08,2.2110,3.2250,0,-3.66,1.28,27.07,34.08,45.60,82.45,70.28,36.15,299.8081,45.0838,0.15%
501309	,国泰恒生港股通指数(LOF),2020-09-08,1.1017,1.1017,-0.50,-3.66,-1.55,6.94,7.89,10.52,,,3.65,10.17,11.2764,0.12%
007431	,浙商之江凤凰联接,2020-09-08,1.3335,1.3335,0.76,-3.66,1.32,22.06,19.06,33.16,,,30.84,33.35,32.1286,0.08%
000311	,景顺长城沪深300指数增强,2020-09-08,2.5980,2.9380,0.66,-3.67,-0.38,21.35,16.87,20.72,46.12,30.29,18.96,205.6259,19.3802,0.12%
001626	,国泰央企改革股票,2020-09-08,2.0460,2.0460,-0.20,-3.67,2.25,25.99,28.52,60.72,97.68,65,44.90,104.60,59.4090,0.15%
160415	,华安量化多因子混合(LOF),2020-09-08,1.5524,1.3243,-0.61,-3.67,-1.43,19.28,18.56,26.55,38.22,3.83,25.67,33.9341,25.5122,0.15%
005113	,平安沪深300指数量化A,2020-09-08,1.2766,1.2766,0.47,-3.67,0.32,22.23,20.18,32.76,60.84,,25.42,27.66,31.1113,0.12%
005437	,易方达易百智能量化策略A,2020-09-08,1.2573,1.2573,0.32,-3.67,-0.46,24.86,22.69,34.51,54.42,,28.91,25.73,32.9620,0.15%
006138	,国联安价值优选股票,2020-09-08,1.8184,1.8184,0.10,-3.67,-1.70,21.89,28.80,42.33,,,32.74,81.84,41.1312,0.15%
005607	,华宝中证500增强A,2020-09-08,1.2232,1.2232,0.34,-3.67,-2.52,18.42,18.55,33.77,43.03,,28.96,22.32,30.9064,0.12%
006551	,中庚价值领航混合,2020-09-08,1.7476,1.7476,0.58,-3.67,-1.38,23.23,19.88,34.67,,,34.74,74.76,31.8061,1.50%
008586	,华夏中证人工智能主题ETF联接C,2020-09-08,0.9406,0.9406,-0.12,-3.67,-5.75,,,,,,,-5.94,-5.83,0.00%
000532	,景顺长城优势企业混合,2020-09-08,3.3780,3.3780,-0.06,-3.68,3.40,29.23,37.26,54.25,103.99,117.94,41.46,237.80,54.0565,0.15%
165522	,信诚中证TMT产业主题分级,2020-09-08,0.9680,1.62,-0.21,-3.68,-3.39,12.69,5.45,33.89,63.94,19.29,24.86,37.8424,29.4249,0.10%
001047	,光大国企改革股票,2020-09-08,1.9630,1.9630,-0.46,-3.68,0.62,27.22,28.55,55.42,96.89,73.26,46.60,96.30,52.8682,0.15%
003165	,鹏华弘嘉混合A类,2020-09-08,1.8915,1.8915,0.16,-3.68,0.71,26.07,29.90,58.52,96.99,87.78,43.35,89.15,55.2450,0.08%
070027	,嘉实周期优选混合,2020-09-08,2.8490,2.9090,0.11,-3.68,-0.14,19.16,17.44,39.66,75,34.90,27.47,201.4866,37.4215,0.15%
003854	,汇安丰华混合A,2020-09-08,1.0979,1.7663,-0.25,-3.68,-3.64,5.29,1.17,9.12,10.35,12.18,7.75,83.3979,9.3582,0.15%
005608	,华宝中证500增强C,2020-09-08,1.2116,1.2116,0.35,-3.68,-2.56,18.31,18.31,33.23,41.91,,28.62,21.16,30.3888,0.00%
005438	,易方达易百智能量化策略C,2020-09-08,1.2473,1.2473,0.32,-3.68,-0.49,24.77,22.50,34.12,53.51,,28.65,24.73,32.5621,0.00%
168401	,红土创新转型精选灵(LOF),2020-09-08,1.7356,1.7356,-1.70,-3.68,-1.63,22.13,19.13,34.46,77.25,71.23,28.23,73.56,34.6526,0.15%
005114	,平安沪深300指数量化C,2020-09-08,1.2540,1.2540,0.47,-3.68,0.29,22.09,19.89,32.07,58.67,,25,25.40,30.4452,0.00%
470059	,汇添富可转换债券C,2020-09-08,1.67,1.9520,-0.71,-3.69,-2.34,14.46,10.60,23.66,48.16,41.29,17.44,108.6171,24.1094,0.00%
000549	,华安大国新经济股票,2020-09-08,2.95,2.95,-0.24,-3.69,-3.31,16.10,13.20,46.77,98.12,56.58,33.54,195,41.8225,0.15%
003166	,鹏华弘嘉混合C类,2020-09-08,1.8755,1.8755,0.17,-3.69,0.69,26,29.77,58.20,96.20,86.65,43.15,87.55,54.9359,0.08%
160642	,鹏华增瑞混合(LOF),2020-09-08,1.5939,1.5939,-0.76,-3.69,-0.70,27.32,23.83,54.18,82.41,56.22,37.17,59.39,53.4588,0.15%
003646	,创金合信中证1000指数增强A,2020-09-08,1.3711,1.3711,-0.07,-3.69,-1.73,20.81,20.45,40.05,69.36,35.81,34.80,37.11,37.1003,0.15%
003647	,创金合信中证1000指数增强C,2020-09-08,1.3589,1.3589,-0.07,-3.69,-1.75,20.75,20.32,39.69,67.93,34.64,34.61,35.89,36.7558,0.00%
519704	,交银先进制造混合,2020-09-08,3.5104,4.6374,-0.07,-3.70,-2.71,27.38,26.87,67.64,113.49,99.83,46.45,487.4591,64.6205,0.15%
260117	,景顺长城支柱产业混合,2020-09-08,1.7940,2.0740,0.67,-3.70,-0.11,22.46,22.12,34.08,60.90,54.52,27.23,125.3579,32.3923,0.15%
002771	,安信新回报混合C,2020-09-08,2.6845,2.7345,0.48,-3.70,-1.65,17.29,28.52,69.80,152.02,159.67,57.25,180.8576,68.3640,0.00%
002770	,安信新回报混合A,2020-09-08,2.7105,2.7605,0.49,-3.70,-1.63,17.34,28.65,70.14,152.99,161.77,57.46,183.55,68.6929,0.08%
003855	,汇安丰华混合C,2020-09-08,1.0941,1.2152,-0.26,-3.70,-3.65,5.26,1.12,8.97,11.68,13.36,7.68,22.6901,9.2331,0.00%
005515	,银华中小市值量化优选A,2020-09-08,1.1420,1.1420,-0.32,-3.70,-2.33,17.60,14.83,25.98,37.87,,23.90,14.20,23.6189,0.15%
673120	,西部利得新富混合,2020-09-08,1.5870,1.5870,-0.06,-3.70,1.41,18.61,22.55,39.58,53.78,57.91,35.06,58.70,39.4205,0.12%
008112	,中泰中证500指数增强A,2020-09-08,1.3093,1.3093,0.45,-3.70,-2.52,18,16.17,,,,27.87,30.93,30.34,0.10%
008113	,中泰中证500指数增强C,2020-09-08,1.3054,1.3054,0.45,-3.70,-2.56,17.88,15.92,,,,27.52,30.54,29.96,0.00%
007484	,信达澳银核心科技混合,2020-09-08,1.7079,1.7079,-0.70,-3.70,-3.71,16.89,10.92,67.57,,,46.39,70.79,,0.15%
050001	,博时价值增长混合,2020-09-08,1.1410,3.6430,-0.09,-3.71,-3.06,15.25,13.99,35.51,73.14,43.88,24.43,504.1193,34.0376,0.18%
410006	,华富策略精选混合,2020-09-08,1.7488,1.9088,-0.45,-3.71,-6.34,16.29,19.18,29.38,45.16,17.76,20.17,100.2986,30.3673,0.15%
001244	,华泰柏瑞量化智慧混合A,2020-09-08,1.4578,1.5058,0.38,-3.71,-0.56,22.24,19.46,34.42,53.57,20.92,31.31,52.7461,31.2162,0.15%
005516	,银华中小市值量化优选C,2020-09-08,1.1684,1.1684,-0.32,-3.71,-2.36,17.51,14.64,26.16,41.25,,23.64,16.84,23.8065,0.00%
006104	,华泰柏瑞量化智慧混合C,2020-09-08,1.5329,1.5329,0.37,-3.72,-0.58,22.15,19.31,34.07,53.89,,31.07,46.1854,30.8767,0.00%
090009	,大成行业轮动混合,2020-09-08,2.6070,2.6070,0.54,-3.73,-2.18,26.55,28.11,59.64,96.61,66.48,41.07,160.70,56.6767,0.15%
001490	,汇添富国企创新股票,2020-09-08,1.7020,1.7020,-0.93,-3.73,1.55,32.97,46.47,68.02,108.58,56.72,55.58,70.20,68.5967,0.15%
040005	,华安宏利混合,2020-09-08,6.3352,6.9552,-0.23,-3.73,0.43,13.56,18.81,23.68,88.18,82.80,18.22,704.9998,24.0472,0.15%
001738	,大摩新趋势混合,2020-09-08,0.9602,0.9602,-0.74,-3.73,-8.14,1.59,1.77,7.42,17.99,,2.87,-3.98,8.1861,0.12%
005288	,海富通创业板增强A,2020-09-08,1.6720,1.6720,0.16,-3.73,-0.51,24.06,24.16,58.68,97.22,,47.72,67.20,54.2934,0.15%
005287	,海富通创业板增强C,2020-09-08,1.6574,1.6574,0.16,-3.73,-0.54,23.93,23.90,58.03,95.91,,47.31,65.74,53.6918,0.00%
690001	,民生加银品牌蓝筹混合,2020-09-08,2.5290,3.1490,-0.20,-3.73,-0.35,28.18,32.62,50.24,74.78,71.42,42.08,247.9254,50.8073,0.15%
100039	,富国通胀通缩主题轮动混合,2020-09-08,3.3760,3.4260,-0.35,-3.74,-5.17,23.66,23.30,59.32,127.95,128.88,47.29,252.0437,54.3508,0.15%
001076	,易方达改革红利混合,2020-09-08,1.6230,1.6230,-1.40,-3.74,5.87,26.40,38.84,37.66,92.53,101.87,38.01,62.30,39.8471,0.15%
110030	,易方达沪深300量化增强,2020-09-08,3.0778,3.0778,0.33,-3.74,-0.02,21.11,19.43,25.06,51.40,35.83,21.55,207.78,23.8874,0.15%
002620	,中邮未来新蓝筹混合,2020-09-08,2.4480,2.4480,0.58,-3.74,-1.57,21.49,23.57,60.63,121.94,143.82,41.42,144.80,55.6266,0.15%
004945	,长信中证500指数增强,2020-09-08,1.4250,1.4250,0.17,-3.74,-0.29,20.58,21.74,50.99,73.02,42.49,42.90,42.4858,48.1875,0.15%
005850	,财通量化价值优选混合,2020-09-08,1.4119,1.4119,0.48,-3.74,-0.19,17.19,18.26,27.40,,,21.68,41.19,25.9615,0.15%
008326	,东财中证通信A,2020-09-08,1.1006,1.1006,-0.70,-3.74,-5.67,7.62,1.26,,,,,10.06,10.84,0.10%
519021	,国泰金鼎价值混合,2020-09-08,0.7950,2.9190,0,-3.75,2.32,18.83,19.91,46.41,73.58,41.71,33.17,180.8745,44.8087,0.15%
690005	,民生加银内需增长混合,2020-09-08,2.7940,3.1760,0.47,-3.75,3.33,31.61,37.91,66.68,121.02,119.47,52.43,244.3440,63.7271,0.15%
162703	,广发小盘成长混合(LOF)A,2020-09-08,3.1798,5.5178,0.15,-3.75,-7.19,18.87,16.25,83.19,166.16,130.69,56.56,1248.5564,76.5206,0.15%
001088	,华宝国策导向混合,2020-09-08,0.8720,0.8720,-0.23,-3.75,-0.80,18.32,20.44,34.78,45.58,10.24,23.16,-12.80,32.8267,0.15%
001719	,工银国家战略股票,2020-09-08,1.6670,1.6670,0.79,-3.75,-0.36,21.15,12.03,34.65,101.82,49.78,26,66.70,30.3388,0.15%
080012	,长盛电子信息产业混合,2020-09-08,2.1050,3.3220,-0.33,-3.75,-5.69,19.64,15.60,58.43,88.63,42.16,42.77,349.2625,53.6225,0.15%
169104	,东方红睿满沪港深混合(LOF),2020-09-08,1.9750,2.3260,-0.30,-3.75,1.28,21.46,25.56,50.53,77.43,86.05,31.84,155.6162,48.9473,1.50%
007731	,民生加银持续成长混合A,2020-09-08,1.5074,1.5074,0.49,-3.75,3.57,32.36,36.73,,,,47.05,50.74,50.01,0.15%
000408	,民生加银城镇化混合,2020-09-08,2.3520,3.7170,0.47,-3.76,3.16,30.41,36.10,64.09,118.58,114.42,49.90,408.5220,61.1528,0.15%
000411	,景顺长城优质成长股票,2020-09-08,1.6110,1.9610,0.62,-3.76,0.12,22.79,21.31,33.14,59.35,48.89,25.08,103.9457,31.5530,0.15%
002214	,中海沪港深价值优选混合,2020-09-08,1.6120,1.7320,-0.68,-3.76,-2.66,10.87,15.80,15.56,24.96,23.81,10.87,74.5683,16.6787,0.15%
001361	,景顺中证TMT150ETF联接,2020-09-08,0.7420,0.7420,-0.13,-3.76,-3.13,11.58,5.10,32.03,54.58,19.68,24.92,-25.80,27.6632,0.12%
001990	,中欧数据挖掘混合A,2020-09-08,1.8090,1.8970,0.01,-3.76,-1.92,24.50,26.88,62.18,104.82,80.29,46.56,96.5404,59.2762,0.15%
007732	,民生加银持续成长混合C,2020-09-08,1.5016,1.5016,0.48,-3.76,3.54,32.23,36.45,,,,46.64,50.16,49.44,0.00%
007943	,富安达中证500指数增强,2020-09-08,1.2253,1.2253,0.44,-3.76,-3.06,18.82,16.46,,,,21.71,22.53,21.99,0.12%
008327	,东财中证通信C,2020-09-08,1.0988,1.0988,-0.71,-3.76,-5.70,7.55,1.12,,,,,9.88,10.67,0.00%
009132	,广发小盘成长混合(LOF)C,2020-09-08,3.1748,3.1748,0.15,-3.76,-7.22,18.76,,,,,,34.5311,34.3235,0.00%
110009	,易方达价值精选混合,2020-09-08,1.4876,3.4796,-1.41,-3.77,1.61,19.15,30.75,37.60,67.97,52.63,34.61,549.9255,39.6752,0.15%
004195	,招商中证1000指数增强C,2020-09-08,1.3162,1.3162,0.05,-3.77,-1.44,21.33,24.51,51.88,79.25,33.45,41.62,31.62,48.6441,0.00%
004194	,招商中证1000指数增强A,2020-09-08,1.32,1.32,0.05,-3.77,-1.40,21.46,24.76,52.50,80.70,35.05,42.01,32,49.2421,0.12%
004234	,中欧数据挖掘混合C,2020-09-08,1.7571,1.7571,0.01,-3.77,-2,24.25,26.36,60.89,101.25,76.17,45.76,78.3858,58.0178,0.00%
004790	,富荣中证500指数A,2020-09-08,1.2802,1.2802,0.23,-3.77,-3.10,17.48,15.03,33.88,37.39,,21.98,28.02,31.5042,0.12%
007044	,博道沪深300指数增强A,2020-09-08,1.4607,1.4607,0.51,-3.77,0.10,23.85,22.68,35.46,,,26.90,46.07,33.9447,0.12%
007066	,浦银安盛先进制造混合A,2020-09-08,1.3153,1.3153,0.42,-3.77,-2.85,17.52,28.50,,,,,31.53,30.98,0.15%
460009	,华泰柏瑞量化先行混合,2020-09-08,1.86,2.4070,0.43,-3.78,-1.17,22.05,19.08,31.82,50,22.45,28.81,155.4121,28.5219,0.15%
000803	,工银研究精选股票,2020-09-08,2.4430,2.4430,0.16,-3.78,2.60,29.05,27.77,64.73,98.46,69.65,47.35,144.30,59.3076,0.15%
004791	,富荣中证500指数C,2020-09-08,1.2766,1.2766,0.23,-3.78,-3.12,17.45,14.98,33.72,37.08,,21.86,27.66,31.3364,0.00%
000410	,益民服务领先混合,2020-09-08,3.9990,3.9990,0.18,-3.78,-2.77,16.79,15.51,40.41,57.01,43.80,28.54,299.90,39.8249,0.15%
007045	,博道沪深300指数增强C,2020-09-08,1.4528,1.4528,0.51,-3.78,0.07,23.73,22.43,34.93,,,26.55,45.28,33.4256,0.00%
007067	,浦银安盛先进制造混合C,2020-09-08,1.3123,1.3123,0.42,-3.78,-2.88,17.42,28.27,,,,,31.23,30.68,0.00%
000968	,广发养老指数A,2020-09-08,1.3235,1.3235,0.11,-3.79,-2.17,22.71,23.19,35.87,46.63,25.95,31.91,32.35,33.7786,0.12%
001410	,信达澳银新能源产业股票,2020-09-08,3.4250,3.4870,-0.61,-3.79,-4.41,16.66,12.63,72.98,166.12,136.83,48.40,258.5669,66.7150,0.15%
001899	,东海社会安全,2020-09-08,0.8130,0.8130,-0.25,-3.79,-4.35,14.03,4.10,20.09,33.28,-0.97,19.56,-18.70,16.7622,0.12%
000172	,华泰柏瑞量化增强混合A,2020-09-08,1.55,2.7180,0.85,-3.79,-0.30,20.28,16.84,22.43,45.21,24.01,20.03,228.2352,20.2008,0.12%
